FECHA_CORTE,UBIGEO,ANIO,DEPARTAMENTO,PROVINCIA,FECHA_UTC,HORA_UTC,TIPO,FRECUENCIA_PRINCIPAL,DURACION,ENERGIA,VOLCAN
20250530,0401,2024,AREQUIPA,AREQUIPA,20240224,114559,VT,3.0,31.34,0.00011,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240224,161803,VT,3.8,29.83,0.000725,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240225,52022,TO,4.0,133.67,0.00459,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240225,212848,VT,3.5,72.79,7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240226,3302,TO,3.8,175.77,0.00552,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240226,73256,VT,13.6,68.01,9.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240226,75656,VT,8.8,64.4,0.010209,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240226,93706,VT,3.5,48.31,6.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240226,145024,VT,3.4,63.59,0.002684,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240226,224137,VT,3.0,48.26,7.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240227,2157,VT,3.8,61.23,0.000126,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240227,120935,VT,2.5,40.57,9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240228,15118,VT,4.1,37.49,5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240228,64329,VT,4.3,50.46,3.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240228,101957,VT,4.3,52.95,4.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240228,140447,VT,3.0,41.17,0.000431,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240228,143944,VT,2.8,50.56,0.000103,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240228,154758,VT,3.1,55.61,0.000821,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240228,174416,TO,4.1,120.92,0.003272,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,11807,VT,3.7,64.65,8.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,24251,VT,3.2,23.19,3.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,24700,VT,3.4,25.63,3.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,63056,VT,4.1,43.2,4.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,72858,VT,4.1,19.46,3.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,80835,VT,4.7,22.97,6.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,80924,VT,12.7,14.35,1.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,82616,VT,4.2,19.61,2.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,90554,VT,4.1,25.08,4.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,90714,VT,4.1,50.66,0.000407,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,91308,VT,3.8,25.3,3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,92136,VT,3.1,19.73,0.00018,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,93225,VT,2.9,17.36,2.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,94009,VT,2.9,47.13,5.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,100248,VT,4.2,15.16,2.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,102433,VT,3.8,23.43,6.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,104241,VT,3.4,18.04,3.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,105859,VT,6.4,17.84,2.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,121434,VT,5.3,20.53,0.000188,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,183718,VT,9.8,55.06,0.003562,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,202204,VT,5.4,27.18,0.000604,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240229,232033,VT,4.1,22.13,0.000241,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,1827,TO,3.2,23.39,6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,74456,VT,3.9,22.11,3.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,92551,VT,3.4,50.3,0.000921,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,94135,VT,4.7,17.72,0.00022,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,94750,VT,3.3,28.9,0.000473,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,113407,TO,4.5,71.98,0.001984,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,121727,VT,3.2,11.91,1.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,123057,VT,3.8,28.9,0.000321,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,133215,VT,3.2,17.94,3.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,133442,VT,2.7,18.64,0.000278,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,134622,VT,4.4,26.74,0.000531,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,140334,VT,3.3,21.57,0.000134,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,191642,VD,4.0,45.58,0.001326,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,203408,TO,9.7,12.07,0.000738,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240301,212911,VT,4.5,11.65,0.000118,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240302,184316,VT,6.2,15.69,0.000423,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,22047,VT,3.6,14.64,2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,31151,VT,3.1,16.91,0.000765,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,31454,VT,3.5,22.08,0.000305,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,71437,VT,3.2,27.32,0.000597,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,110241,VT,3.1,16.8,4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,121114,VT,7.6,15.43,5.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,131745,VT,3.8,25.12,0.000628,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,132605,VT,4.7,10.13,0.000135,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,133259,VT,8.8,17.23,0.000292,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,141428,VT,8.5,14.25,0.000136,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,142428,VT,6.2,14.61,7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,144442,VT,4.8,19.01,0.000343,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240303,154537,VT,4.7,20.43,5.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,105312,VT,5.2,13.44,2.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,140645,VT,8.4,12.79,3.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,152613,VT,4.1,24.18,0.000469,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,152849,VT,3.5,15.03,3.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,155748,VT,3.4,15.86,3.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,162106,VT,4.1,23.18,0.000509,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,224411,VT,5.2,27.85,8.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,225853,VT,3.8,35.28,9.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240304,235150,VT,8.4,18.34,3.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,15222,VT,4.8,48.88,5.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,20647,VT,4.1,42.69,6.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,21147,VT,2.9,29.02,7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,21403,VT,2.9,30.52,4.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,21836,VT,3.4,29.51,2.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,25513,VT,2.9,50.36,8.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,32258,VT,3.0,20.58,4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,32338,VT,3.4,30.59,4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,35743,VT,2.9,54.27,8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,53910,VT,3.2,99.25,0.000103,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,103602,VT,3.2,85.8,0.000182,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,195314,LH,3.1,360.62,0.013474,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240305,200035,LH,2.8,1691.6,0.195404,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,22412,VT,3.8,207.48,0.000135,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,24930,VT,5.4,43.38,0.000127,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,32152,VT,3.4,150.71,8.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,54301,VT,3.4,117.24,6.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,65130,VT,3.2,182.39,9.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,73645,VT,3.4,231.75,0.000113,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,121816,VT,2.9,45.29,0.000178,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,134706,VT,3.1,66.91,0.000456,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,151240,VT,2.7,29.41,3.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,163119,VT,3.2,34.0,0.000104,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,165253,VT,2.7,24.06,3.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,175239,VT,4.1,56.94,0.000177,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,180839,VT,4.9,48.83,0.000361,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,190138,VT,4.1,27.6,8.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,230025,VT,4.5,48.56,0.000108,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240306,231411,VT,3.8,68.23,0.000107,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240307,3500,VT,3.2,47.1,4.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240307,12133,VT,2.9,28.16,5.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240307,23457,VT,3.8,53.11,7.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240307,173257,VT,5.5,128.42,0.019102,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240307,195927,VT,4.2,28.2,0.000892,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240308,701,VT,3.1,42.75,0.000174,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240308,12913,VT,3.0,42.54,0.000125,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240308,15617,VT,3.5,56.0,8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240308,35242,VT,3.8,56.76,0.001756,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240308,134529,VT,2.6,180.24,0.026972,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240308,213619,VT,4.1,45.13,0.02407,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240310,44453,VT,3.2,17.73,0.001485,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240311,192157,VT,4.1,57.0,0.000301,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240311,192908,VT,4.2,37.75,0.000418,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240311,193825,VT,3.8,47.06,0.000817,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240312,234625,VT,2.8,68.51,0.005517,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240313,184412,VT,5.4,114.39,0.065015,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240313,192913,VT,3.4,59.66,0.002273,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240314,25709,VT,3.0,54.92,0.000169,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240314,33209,VT,3.0,43.69,0.000235,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240315,85225,TO,2.8,133.8,0.017595,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240315,202611,VT,4.5,61.54,0.000604,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240316,123044,VT,2.8,41.7,0.000128,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240316,144747,VT,3.8,79.02,0.000856,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240317,54419,VT,4.0,24.05,4.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240317,75322,VT,5.3,37.15,0.000116,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240317,92642,VT,2.9,34.43,0.000101,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240317,112036,VT,2.9,40.26,0.000107,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240317,163854,VT,4.9,45.33,0.002857,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240318,14504,VT,3.4,37.88,6.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240318,23511,VT,3.1,45.78,8.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240318,25728,VT,3.0,49.99,0.000152,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240318,31211,VT,7.7,29.08,8.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240318,32003,VT,2.9,41.24,0.000118,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240318,42837,TO,4.0,89.54,0.001428,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240321,201824,VT,2.7,11.84,0.001129,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240322,114333,VT,2.8,98.04,0.003627,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240325,140626,ST,2.9,179.81,0.012142,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240326,140704,VT,2.9,69.85,0.003106,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240327,74924,VT,3.1,61.18,0.001446,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240327,102252,VT,12.1,42.77,0.000488,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240327,103234,VT,4.1,64.02,0.001179,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240327,131848,VT,3.0,108.48,0.00165,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240327,145617,VT,2.9,27.21,0.000245,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,30638,VT,3.0,37.87,9.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,64831,VT,8.9,31.45,5.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,70554,VT,3.7,57.42,8.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,71459,VT,3.6,33.57,6.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,82210,VT,3.4,43.38,5.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,95750,VT,3.7,29.42,4.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,201052,VT,2.9,19.74,0.000316,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,201110,VT,3.7,43.37,0.000498,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,215406,VT,3.0,39.02,0.000942,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,222420,VT,2.9,40.41,0.0002,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240328,223640,VT,3.0,36.23,0.000453,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240329,21440,VT,3.2,34.39,0.001013,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240402,130906,VT,2.7,32.99,0.00049,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240402,153612,VT,4.0,45.13,0.000315,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240402,153619,VT,3.2,36.82,0.000291,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240403,125538,VT,3.2,34.78,9.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240403,220502,VT,2.9,36.74,0.00011,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240403,220509,VT,2.9,11.22,0.000164,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240403,220728,VT,2.9,42.51,0.000149,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240403,225043,VT,3.0,37.85,5.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240403,225247,VT,3.4,43.49,0.000115,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240403,231556,VT,2.8,55.28,5.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240404,93945,VT,5.4,58.16,0.000965,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240404,215303,VT,2.6,40.71,9.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240404,215658,VT,3.0,42.69,6.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240404,232234,VT,2.8,69.14,0.00011,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240405,13615,VT,3.1,45.38,7.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240405,14620,VT,5.2,20.37,4.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240405,24339,VT,4.7,19.05,5.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240405,72324,VT,9.7,14.59,2.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240406,84012,VT,2.6,24.09,5.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240406,84947,VT,3.1,101.84,0.000325,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240406,153822,VT,3.4,70.19,0.000476,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240407,3304,VT,4.4,50.3,0.00015,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240407,82420,TO,4.1,125.59,0.001936,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240407,182653,VT,3.6,60.03,0.0007,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240407,213931,VT,3.9,78.17,0.000351,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240408,31301,VT,4.5,18.98,5.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240409,83630,VT,3.2,39.66,0.000434,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240410,13243,VT,3.2,43.21,0.000179,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240410,75826,VT,4.1,62.66,0.004096,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240410,95546,VT,3.2,46.07,0.000241,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240411,55215,VT,2.8,34.01,0.00015,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240411,123814,VT,2.8,42.56,0.000249,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240412,25538,VT,3.6,52.23,0.001132,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240413,85433,VT,4.0,29.56,0.000108,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240414,2802,VT,5.5,56.71,0.000128,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240414,62812,VT,5.5,42.93,0.000641,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240414,64825,VT,3.5,49.03,0.00019,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240415,43315,VT,5.4,79.91,0.000635,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,713,VT,5.3,34.64,8.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,719,VT,5.3,24.44,6.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,24304,VT,3.2,50.44,9.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,64602,VT,4.0,105.37,0.000927,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,65013,VT,4.8,37.3,7.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,71127,VT,2.9,45.58,0.000132,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,73328,VT,2.8,57.82,9.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,81357,VT,3.8,40.71,0.000206,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,104011,VT,5.5,47.46,0.000144,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,111541,VT,5.2,33.77,0.000133,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,164045,VT,5.5,39.02,0.000107,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,231414,VT,2.9,53.34,7.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240416,235208,VT,3.4,52.59,6.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240417,10630,VT,3.5,27.68,3.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240417,12019,VT,2.9,66.62,0.000101,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240417,112210,VT,5.5,35.31,5.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240417,180402,VT,5.4,29.94,8.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240418,51929,VT,3.8,42.82,4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240418,60640,VT,8.5,33.14,2.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240418,64826,VT,3.8,41.4,2.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240418,71039,VT,2.8,37.15,3.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240418,74559,VT,2.9,54.82,8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240418,92751,VT,3.5,34.75,4.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240418,223616,VT,3.8,49.69,0.001028,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240418,234425,VT,3.5,34.09,3.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240419,230230,VT,5.3,41.47,6.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,4640,VT,3.4,41.06,3.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,52457,VT,4.8,128.12,0.000223,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,60252,VT,3.7,40.63,2.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,64949,VT,2.8,61.57,9.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,74520,VT,4.8,64.16,5.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,84335,VT,3.8,44.71,3.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,84901,VT,3.0,52.07,4.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,90321,VT,6.4,65.86,0.000305,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,101013,VT,3.8,36.35,2.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,105645,VT,2.7,53.02,4.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,113130,VT,3.0,75.62,5.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,123741,VT,6.3,57.61,0.000117,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,192203,VT,2.9,48.26,0.000105,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,211419,VT,4.2,53.44,6.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,224536,VT,5.7,40.81,0.00014,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,232037,VT,4.7,107.97,0.001126,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240420,235127,VT,3.1,48.94,3.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240421,10523,VT,3.1,43.16,4.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240421,10944,VT,2.8,40.23,2.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240421,13255,VT,3.0,61.27,4.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240421,30935,VT,3.2,22.33,1.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240421,31000,VT,3.1,35.71,4.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240421,31308,VT,3.5,41.3,3.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240421,32508,VT,2.8,34.37,2.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240421,34722,VT,4.2,73.35,5.1e-05,MISTI
